Order_ID,Order_Date,Restaurant_Name,Restaurant_Location,Food_Item,Cuisine,Price,Quantity,Total_Amount,Payment_Method,Customer_ID,Customer_Age,Customer_Gender,Delivery_Time,Customer_Rating,Review_Text
1407,3/31/2025,Noodle Nest,Chennai,Manchurian,Chinese,387,3,1161,Wallet,12756,38,F,30,4,Good taste but slow delivery.
1408,2/14/2025,Taco Town,Ahmedabad,Butter Naan,Indian,199,3,597,Cash,13368,33,F,37,5,Highly recommended.
1409,3/14/2025,Curry Palace,Lucknow,Lasagna,Italian,129,4,516,UPI,10309,26,F,64,4,Quick delivery!
1410,1/14/2025,Biryani House,Pune,Tacos,Mexican,408,3,1224,Wallet,16568,34,M,53,3,Highly recommended.
1411,2/11/2025,Sizzler Station,Bangalore,Hotdog,American,309,2,618,Net Banking,11549,41,M,39,3,Quick delivery!
1412,4/13/2025,Pizza Point,Delhi,Caesar Salad,Continental,319,4,1276,UPI,12076,30,F,47,4,Would order again.
1413,5/1/2025,Urban Tadka,Ahmedabad,Hotdog,American,331,4,1324,Cash,13629,27,F,42,4,Good taste but slow delivery.
1414,3/21/2025,Taco Town,Kolkata,Manchurian,Chinese,597,3,1791,Wallet,13627,38,M,66,2,Not satisfied.
1415,5/3/2025,Sizzler Station,Kolkata,Fried Rice,Chinese,419,4,1676,UPI,12424,39,M,73,3,Not satisfied.
1416,3/28/2025,Curry Palace,Ahmedabad,Manchurian,Chinese,569,2,1138,Credit Card,13730,51,F,62,2,Would order again.
1417,2/8/2025,Pizza Point,Bangalore,Lasagna,Italian,390,3,1170,UPI,14648,35,F,33,4,Average experience.
1418,4/7/2025,Taco Town,Jaipur,Tandoori Chicken,Indian,341,1,341,Wallet,15293,18,M,32,4,Quick delivery!
1419,4/19/2025,Vegan Vibes,Pune,Tacos,Mexican,113,2,226,Wallet,12787,51,F,37,4,Food was cold.
1420,2/22/2025,Pizza Point,Ahmedabad,Lasagna,Italian,514,2,1028,UPI,11840,56,M,31,4,Excellent service!
1421,4/30/2025,Biryani House,Ahmedabad,Caesar Salad,Continental,206,3,618,Net Banking,14585,36,M,39,3,Good taste but slow delivery.
1422,1/21/2025,Burger Barn,Bangalore,Grilled Chicken,Continental,525,1,525,UPI,13342,31,F,56,2,Good taste but slow delivery.
1423,6/19/2025,Pizza Point,Pune,Pasta Alfredo,Italian,594,3,1782,Cash,11192,49,M,41,2,Would order again.
1424,3/7/2025,Taco Town,Ahmedabad,Pizza Margherita,Italian,232,4,928,Cash,13908,36,F,74,4,Average experience.
1425,1/28/2025,Pizza Point,Pune,Hotdog,American,130,4,520,Net Banking,15938,42,F,53,1,Quick delivery!
1426,1/13/2025,Sizzler Station,Hyderabad,Tandoori Chicken,Indian,213,3,639,Cash,15094,53,F,68,1,Loved the food.
1427,2/6/2025,Curry Palace,Pune,Burger,American,572,4,2288,Wallet,17080,29,F,39,3,Not satisfied.
1428,6/10/2025,Urban Tadka,Ahmedabad,Steak,Continental,149,1,149,Cash,16363,47,F,62,3,Excellent service!
1429,1/7/2025,Sizzler Station,Mumbai,Burger,American,457,2,914,Net Banking,10159,59,F,21,4,Excellent service!
1430,3/1/2025,Spice Villa,Jaipur,Steak,Continental,300,2,600,UPI,13299,40,F,26,3,Food was cold.
1431,5/21/2025,Sizzler Station,Jaipur,Pizza Margherita,Italian,140,2,280,Cash,15836,19,F,41,5,Portion size was small.
1432,5/17/2025,Vegan Vibes,Chennai,Burger,American,250,3,750,Cash,12463,30,F,25,2,Quick delivery!
1433,6/11/2025,Vegan Vibes,Ahmedabad,Fries,American,295,1,295,Cash,12633,55,M,32,5,Food was cold.
1434,3/28/2025,Spice Villa,Pune,Nachos,Mexican,304,2,608,Wallet,14602,57,M,43,3,Good taste but slow delivery.
1435,3/14/2025,Pizza Point,Jaipur,Chicken Biryani,Indian,366,4,1464,Credit Card,11450,42,F,75,3,Would order again.
1436,2/6/2025,Spice Villa,Kolkata,Fries,American,191,1,191,Wallet,14202,48,F,42,2,Highly recommended.
1437,6/4/2025,Taco Town,Mumbai,Caesar Salad,Continental,307,3,921,Cash,16152,27,F,70,3,Excellent service!
1438,1/8/2025,Vegan Vibes,Bangalore,Chicken Biryani,Indian,342,4,1368,Cash,14713,40,M,26,3,Food was cold.
1439,2/5/2025,Pizza Point,Mumbai,Fries,American,519,4,2076,Net Banking,15144,47,F,27,4,Excellent service!
1440,4/3/2025,Sizzler Station,Jaipur,Lasagna,Italian,399,1,399,Credit Card,14329,56,M,47,3,Loved the food.
1441,1/26/2025,Noodle Nest,Lucknow,Steak,Continental,458,4,1832,Credit Card,10978,20,F,66,2,Average experience.
1442,6/18/2025,Biryani House,Mumbai,Manchurian,Chinese,323,1,323,Credit Card,17410,24,M,44,5,Quick delivery!
1443,4/27/2025,Burger Barn,Lucknow,Tacos,Mexican,343,3,1029,Cash,16322,60,F,70,3,Not satisfied.
1444,1/16/2025,Biryani House,Ahmedabad,Hotdog,American,254,1,254,Net Banking,11003,44,M,25,4,Food was cold.
1445,1/12/2025,Spice Villa,Lucknow,Hakka Noodles,Chinese,562,2,1124,Net Banking,15260,45,F,37,5,Good taste but slow delivery.
1446,3/26/2025,Curry Palace,Pune,Dal Makhani,Indian,110,4,440,UPI,16286,38,F,38,4,Portion size was small.
1447,4/13/2025,Burger Barn,Hyderabad,Spring Rolls,Chinese,384,2,768,Net Banking,10892,50,F,70,5,Quick delivery!
1448,6/17/2025,Vegan Vibes,Bangalore,Nachos,Mexican,252,4,1008,Wallet,11371,18,F,72,2,Not satisfied.
1449,5/2/2025,Noodle Nest,Mumbai,Lasagna,Italian,215,4,860,Cash,15144,44,M,48,2,Food was cold.
1450,5/22/2025,Urban Tadka,Hyderabad,Pizza Margherita,Italian,209,4,836,UPI,17883,44,F,32,2,Not satisfied.
1451,5/29/2025,Sizzler Station,Lucknow,Hotdog,American,358,3,1074,UPI,14338,42,M,49,1,Excellent service!
1452,1/1/2025,Burger Barn,Mumbai,Caesar Salad,Continental,311,1,311,Wallet,13758,52,F,68,2,Food was cold.
1453,4/25/2025,Spice Villa,Ahmedabad,Tacos,Mexican,216,3,648,Credit Card,15160,20,F,24,2,Excellent service!
1454,4/28/2025,Biryani House,Hyderabad,Tandoori Chicken,Indian,399,4,1596,Credit Card,11485,53,M,58,3,Good taste but slow delivery.
1455,2/17/2025,Curry Palace,Pune,Tandoori Chicken,Indian,477,3,1431,UPI,13535,31,F,55,2,Food was cold.
1456,1/20/2025,Spice Villa,Hyderabad,Nachos,Mexican,292,4,1168,Wallet,16842,58,M,59,3,Highly recommended.
1457,5/29/2025,Biryani House,Bangalore,Grilled Chicken,Continental,188,3,564,UPI,10309,48,F,41,5,Good taste but slow delivery.
1458,3/5/2025,Biryani House,Bangalore,Spring Rolls,Chinese,318,2,636,Cash,11769,31,F,54,4,Quick delivery!
1459,3/6/2025,Vegan Vibes,Bangalore,Tandoori Chicken,Indian,530,3,1590,Cash,13477,41,M,22,4,Excellent service!
1460,5/27/2025,Pizza Point,Hyderabad,Caesar Salad,Continental,315,4,1260,Wallet,15527,48,M,71,2,Average experience.
1461,2/27/2025,Urban Tadka,Chennai,Caesar Salad,Continental,246,4,984,Net Banking,14461,52,M,20,1,Food was cold.
1462,3/2/2025,Burger Barn,Jaipur,Fries,American,178,2,356,Wallet,14773,28,M,74,3,Average experience.
1463,3/28/2025,Taco Town,Delhi,Caesar Salad,Continental,431,2,862,UPI,14848,36,F,60,5,Average experience.
1464,2/22/2025,Urban Tadka,Ahmedabad,Burger,American,306,2,612,UPI,15118,56,M,42,2,Would order again.
1465,1/14/2025,Vegan Vibes,Jaipur,Burritos,Mexican,538,4,2152,Credit Card,13774,58,F,48,2,Portion size was small.
1466,6/3/2025,Urban Tadka,Kolkata,Manchurian,Chinese,153,2,306,UPI,10887,54,M,67,3,Loved the food.
1467,6/14/2025,Vegan Vibes,Chennai,Fried Rice,Chinese,574,1,574,Wallet,15701,52,F,66,5,Loved the food.
1468,4/30/2025,Vegan Vibes,Ahmedabad,Hotdog,American,286,1,286,UPI,13941,57,M,52,2,Good taste but slow delivery.
1469,6/11/2025,Curry Palace,Delhi,Hotdog,American,225,4,900,UPI,15526,33,F,52,3,Loved the food.
1470,1/19/2025,Noodle Nest,Ahmedabad,Fries,American,294,3,882,Credit Card,11476,42,M,20,2,Highly recommended.
1471,2/18/2025,Pizza Point,Chennai,Fried Rice,Chinese,275,4,1100,Wallet,13480,36,M,52,2,Good taste but slow delivery.
1472,5/9/2025,Burger Barn,Jaipur,Lasagna,Italian,453,4,1812,Cash,15775,32,F,31,2,Loved the food.
1473,3/31/2025,Noodle Nest,Ahmedabad,Spring Rolls,Chinese,550,4,2200,Wallet,17150,18,M,24,5,Quick delivery!
1474,2/10/2025,Spice Villa,Bangalore,Hotdog,American,389,2,778,UPI,11852,51,F,48,4,Quick delivery!
1475,3/17/2025,Noodle Nest,Mumbai,Lasagna,Italian,403,2,806,Credit Card,13824,50,F,56,2,Loved the food.
1476,1/1/2025,Spice Villa,Bangalore,Pasta Alfredo,Italian,100,4,400,Net Banking,15773,24,M,45,3,Not satisfied.
1477,4/25/2025,Burger Barn,Jaipur,Chicken Biryani,Indian,149,2,298,UPI,16246,34,F,43,2,Excellent service!
1478,2/28/2025,Noodle Nest,Kolkata,Steak,Continental,490,4,1960,UPI,13171,35,M,72,5,Highly recommended.
1479,6/11/2025,Noodle Nest,Kolkata,Nachos,Mexican,281,2,562,Credit Card,17799,21,F,30,1,Portion size was small.
1480,2/15/2025,Sizzler Station,Mumbai,Caesar Salad,Continental,500,1,500,Credit Card,10411,30,M,51,5,Good taste but slow delivery.
1481,5/15/2025,Spice Villa,Ahmedabad,Caesar Salad,Continental,573,2,1146,UPI,16277,50,F,63,4,Highly recommended.
1482,1/24/2025,Noodle Nest,Delhi,Chicken Biryani,Indian,442,1,442,Net Banking,11614,46,M,67,3,Highly recommended.
1483,2/16/2025,Taco Town,Ahmedabad,Butter Naan,Indian,148,4,592,Wallet,10704,50,M,30,3,Highly recommended.
1484,3/2/2025,Sizzler Station,Pune,Tacos,Mexican,264,2,528,UPI,14180,49,F,45,4,Good taste but slow delivery.
1485,3/25/2025,Pizza Point,Mumbai,Lasagna,Italian,246,1,246,Wallet,15341,47,M,38,3,Loved the food.
1486,5/14/2025,Burger Barn,Hyderabad,Tacos,Mexican,279,3,837,Net Banking,11718,57,F,51,5,Quick delivery!
1487,5/8/2025,Vegan Vibes,Delhi,Lasagna,Italian,218,3,654,Wallet,17857,22,F,72,4,Excellent service!
1488,5/2/2025,Sizzler Station,Ahmedabad,Grilled Chicken,Continental,214,1,214,Wallet,11924,35,M,34,2,Loved the food.
1489,5/13/2025,Curry Palace,Hyderabad,Paneer Butter Masala,Indian,440,4,1760,UPI,11784,35,M,75,4,Portion size was small.
1490,1/14/2025,Sizzler Station,Lucknow,Nachos,Mexican,397,2,794,Net Banking,10339,28,M,33,1,Quick delivery!
1491,6/12/2025,Vegan Vibes,Pune,Spring Rolls,Chinese,145,2,290,Credit Card,11050,31,M,49,4,Not satisfied.
1492,6/25/2025,Curry Palace,Bangalore,Caesar Salad,Continental,183,4,732,Net Banking,10797,27,M,60,2,Average experience.
1493,2/13/2025,Sizzler Station,Delhi,Dal Makhani,Indian,148,3,444,Cash,11277,49,M,57,3,Excellent service!
1494,5/26/2025,Curry Palace,Mumbai,Spring Rolls,Chinese,589,4,2356,Net Banking,13593,29,F,72,3,Loved the food.
1495,6/30/2025,Biryani House,Delhi,Nachos,Mexican,501,3,1503,Net Banking,16038,44,M,68,2,Not satisfied.
1496,2/1/2025,Taco Town,Bangalore,Hotdog,American,447,1,447,UPI,10722,49,F,52,2,Highly recommended.
1497,5/27/2025,Pizza Point,Chennai,Lasagna,Italian,217,4,868,Cash,15542,34,M,21,3,Excellent service!
1498,1/2/2025,Sizzler Station,Delhi,Butter Naan,Indian,350,2,700,Cash,17783,23,M,26,2,Average experience.
1499,2/17/2025,Spice Villa,Mumbai,Butter Naan,Indian,428,3,1284,Credit Card,10866,42,F,70,5,Excellent service!
1500,5/16/2025,Noodle Nest,Lucknow,Tacos,Mexican,162,3,486,UPI,11893,39,M,44,3,Highly recommended.
1501,2/15/2025,Biryani House,Delhi,Steak,Continental,285,2,570,Wallet,10781,26,F,39,2,Loved the food.
1502,3/25/2025,Pizza Point,Kolkata,Manchurian,Chinese,439,1,439,Cash,12130,52,F,64,1,Not satisfied.
1503,4/15/2025,Pizza Point,Hyderabad,Dal Makhani,Indian,473,3,1419,Cash,10178,26,F,41,4,Quick delivery!
1504,1/8/2025,Curry Palace,Pune,Spring Rolls,Chinese,560,4,2240,Net Banking,16133,39,F,39,4,Portion size was small.
1505,6/11/2025,Curry Palace,Bangalore,Steak,Continental,345,2,690,Net Banking,14061,28,M,53,5,Not satisfied.
1506,4/20/2025,Vegan Vibes,Hyderabad,Fried Rice,Chinese,173,2,346,Wallet,11607,22,M,53,4,Portion size was small.
1507,2/2/2025,Biryani House,Chennai,Manchurian,Chinese,389,3,1167,Credit Card,14911,47,F,58,1,Quick delivery!
1508,6/11/2025,Vegan Vibes,Jaipur,Burritos,Mexican,552,2,1104,Credit Card,11826,52,F,74,4,Food was cold.
1509,3/13/2025,Noodle Nest,Lucknow,Lasagna,Italian,142,2,284,Wallet,15817,34,M,32,3,Quick delivery!
1510,1/22/2025,Pizza Point,Jaipur,Steak,Continental,594,4,2376,Wallet,16708,44,F,68,4,Would order again.
1511,2/11/2025,Noodle Nest,Lucknow,Fried Rice,Chinese,545,3,1635,Net Banking,12535,46,F,39,3,Would order again.
1512,3/23/2025,Burger Barn,Hyderabad,Hakka Noodles,Chinese,296,1,296,Cash,14164,30,F,34,2,Highly recommended.
1513,1/6/2025,Vegan Vibes,Kolkata,Burritos,Mexican,550,2,1100,Wallet,13226,27,F,57,3,Average experience.
1514,4/25/2025,Taco Town,Jaipur,Tandoori Chicken,Indian,582,1,582,Cash,11109,33,M,21,3,Would order again.
1515,3/28/2025,Vegan Vibes,Kolkata,Tacos,Mexican,187,3,561,Cash,17187,18,F,39,5,Food was cold.
1516,6/3/2025,Biryani House,Jaipur,Lasagna,Italian,528,3,1584,Cash,16759,28,M,67,3,Excellent service!
1517,3/5/2025,Curry Palace,Chennai,Steak,Continental,146,1,146,Cash,13057,51,F,59,2,Food was cold.
1518,1/11/2025,Pizza Point,Lucknow,Tacos,Mexican,538,3,1614,Net Banking,17890,37,M,33,5,Food was cold.
1519,4/12/2025,Urban Tadka,Hyderabad,Hakka Noodles,Chinese,417,4,1668,Net Banking,15574,22,M,27,2,Not satisfied.
1520,4/17/2025,Burger Barn,Lucknow,Burritos,Mexican,287,3,861,Net Banking,13215,55,M,29,2,Quick delivery!
1521,6/20/2025,Taco Town,Jaipur,Manchurian,Chinese,467,3,1401,Cash,12264,57,F,66,4,Portion size was small.
1522,4/18/2025,Biryani House,Hyderabad,Chicken Biryani,Indian,350,3,1050,UPI,16909,53,M,51,5,Would order again.
1523,1/6/2025,Urban Tadka,Delhi,Grilled Chicken,Continental,307,4,1228,Credit Card,15127,21,F,49,5,Average experience.
1524,1/6/2025,Curry Palace,Jaipur,Spring Rolls,Chinese,504,4,2016,UPI,16873,56,M,60,3,Quick delivery!
1525,1/29/2025,Taco Town,Bangalore,Burger,American,511,3,1533,Credit Card,10227,43,M,27,5,Not satisfied.
1526,3/20/2025,Curry Palace,Ahmedabad,Burger,American,126,2,252,Net Banking,11901,34,F,74,4,Quick delivery!
1527,3/29/2025,Taco Town,Pune,Hakka Noodles,Chinese,576,4,2304,Net Banking,15512,29,F,44,4,Not satisfied.
1528,3/3/2025,Sizzler Station,Delhi,Lasagna,Italian,476,2,952,Credit Card,10489,23,M,55,5,Average experience.
1529,5/26/2025,Curry Palace,Delhi,Fries,American,189,4,756,Net Banking,17492,39,F,36,5,Average experience.
1530,6/29/2025,Biryani House,Pune,Paneer Butter Masala,Indian,512,1,512,Net Banking,15538,26,F,61,3,Good taste but slow delivery.
1531,2/21/2025,Burger Barn,Chennai,Tacos,Mexican,310,3,930,UPI,10432,60,M,31,3,Quick delivery!
1532,4/22/2025,Burger Barn,Bangalore,Pasta Alfredo,Italian,142,4,568,Credit Card,11250,57,M,31,4,Excellent service!
1533,3/3/2025,Pizza Point,Ahmedabad,Butter Naan,Indian,185,2,370,UPI,11539,37,F,64,3,Good taste but slow delivery.
1534,3/23/2025,Sizzler Station,Hyderabad,Spring Rolls,Chinese,478,2,956,UPI,10786,19,F,71,5,Would order again.
1535,1/16/2025,Urban Tadka,Hyderabad,Hotdog,American,458,3,1374,UPI,11354,47,M,25,3,Excellent service!
1536,6/11/2025,Sizzler Station,Mumbai,Paneer Butter Masala,Indian,350,3,1050,Credit Card,12828,39,M,60,4,Highly recommended.
1537,6/28/2025,Urban Tadka,Bangalore,Dal Makhani,Indian,214,3,642,Credit Card,10547,30,M,24,3,Would order again.
1538,5/3/2025,Urban Tadka,Bangalore,Pasta Alfredo,Italian,428,3,1284,Wallet,12134,29,F,44,5,Highly recommended.
1539,3/7/2025,Spice Villa,Delhi,Lasagna,Italian,259,2,518,Net Banking,13704,46,F,39,3,Quick delivery!
1540,2/16/2025,Burger Barn,Hyderabad,Grilled Chicken,Continental,340,3,1020,Net Banking,16047,36,F,51,2,Average experience.
1541,6/25/2025,Curry Palace,Mumbai,Grilled Chicken,Continental,127,3,381,UPI,13981,49,M,55,2,Food was cold.
1542,3/17/2025,Pizza Point,Chennai,Fried Rice,Chinese,229,3,687,Wallet,11732,33,M,27,5,Loved the food.
1543,1/26/2025,Taco Town,Bangalore,Burritos,Mexican,266,4,1064,Wallet,14519,53,M,73,2,Would order again.
1544,2/5/2025,Biryani House,Chennai,Nachos,Mexican,406,2,812,Credit Card,17777,27,F,68,2,Average experience.
1545,4/30/2025,Curry Palace,Mumbai,Grilled Chicken,Continental,536,2,1072,Cash,11611,35,F,73,4,Highly recommended.
1546,2/1/2025,Burger Barn,Jaipur,Nachos,Mexican,428,4,1712,Cash,13676,45,M,24,3,Quick delivery!
1547,3/7/2025,Burger Barn,Lucknow,Chicken Biryani,Indian,277,1,277,Credit Card,15485,34,F,73,2,Portion size was small.
1548,4/11/2025,Vegan Vibes,Jaipur,Hakka Noodles,Chinese,233,3,699,UPI,13342,46,M,41,4,Food was cold.
1549,1/12/2025,Biryani House,Mumbai,Pasta Alfredo,Italian,109,1,109,Cash,14253,53,M,26,3,Food was cold.
1550,5/6/2025,Sizzler Station,Delhi,Pizza Margherita,Italian,226,4,904,Credit Card,15489,56,M,53,2,Average experience.
1551,5/11/2025,Biryani House,Ahmedabad,Steak,Continental,527,4,2108,UPI,11563,33,M,58,2,Quick delivery!
1552,1/12/2025,Burger Barn,Ahmedabad,Dal Makhani,Indian,595,4,2380,Net Banking,10422,31,F,72,3,Good taste but slow delivery.
1553,6/1/2025,Urban Tadka,Hyderabad,Hotdog,American,496,2,992,Net Banking,12628,37,M,70,4,Not satisfied.
1554,1/13/2025,Spice Villa,Ahmedabad,Paneer Butter Masala,Indian,308,1,308,Credit Card,12305,31,F,62,5,Excellent service!
1555,6/21/2025,Urban Tadka,Pune,Paneer Butter Masala,Indian,423,2,846,UPI,11038,47,F,54,4,Highly recommended.
1556,2/15/2025,Curry Palace,Jaipur,Burger,American,139,4,556,Net Banking,17433,54,M,67,4,Good taste but slow delivery.
1557,1/19/2025,Noodle Nest,Mumbai,Manchurian,Chinese,101,1,101,Net Banking,11988,41,M,22,5,Quick delivery!
1558,5/3/2025,Vegan Vibes,Ahmedabad,Tacos,Mexican,274,3,822,Net Banking,11883,38,M,51,2,Excellent service!
1559,5/2/2025,Spice Villa,Mumbai,Lasagna,Italian,269,4,1076,Cash,17267,37,F,44,2,Good taste but slow delivery.
1560,4/17/2025,Spice Villa,Pune,Spring Rolls,Chinese,476,2,952,Net Banking,10108,53,M,70,3,Highly recommended.
1561,4/2/2025,Biryani House,Mumbai,Spring Rolls,Chinese,328,2,656,Net Banking,14962,26,M,30,5,Would order again.
1562,1/5/2025,Noodle Nest,Jaipur,Hotdog,American,173,3,519,Credit Card,13082,41,F,51,5,Quick delivery!
1563,6/17/2025,Noodle Nest,Jaipur,Chicken Biryani,Indian,283,1,283,Net Banking,11131,18,M,63,3,Average experience.
1564,3/23/2025,Burger Barn,Pune,Paneer Butter Masala,Indian,191,4,764,UPI,16786,30,F,27,1,Loved the food.
1565,6/20/2025,Taco Town,Chennai,Fries,American,355,4,1420,Wallet,17928,42,F,41,4,Average experience.
1566,2/5/2025,Sizzler Station,Kolkata,Tacos,Mexican,399,4,1596,Cash,12197,36,M,20,4,Would order again.
1567,2/28/2025,Pizza Point,Lucknow,Tandoori Chicken,Indian,508,1,508,Wallet,14306,53,M,39,2,Portion size was small.
1568,1/27/2025,Taco Town,Mumbai,Burger,American,244,3,732,Wallet,16503,28,M,49,1,Average experience.
1569,5/29/2025,Biryani House,Jaipur,Manchurian,Chinese,381,1,381,Cash,11766,58,M,24,5,Excellent service!
1570,1/24/2025,Sizzler Station,Pune,Caesar Salad,Continental,467,2,934,Net Banking,17232,48,F,46,4,Highly recommended.
1571,6/23/2025,Vegan Vibes,Kolkata,Hakka Noodles,Chinese,114,3,342,Net Banking,14952,25,F,51,3,Portion size was small.
1572,4/17/2025,Taco Town,Mumbai,Lasagna,Italian,249,1,249,Wallet,16367,39,F,41,2,Good taste but slow delivery.
1573,5/21/2025,Biryani House,Kolkata,Caesar Salad,Continental,122,2,244,Credit Card,10835,39,F,71,2,Not satisfied.
1574,2/19/2025,Pizza Point,Jaipur,Hakka Noodles,Chinese,284,4,1136,Net Banking,17047,56,M,74,1,Food was cold.
1575,1/12/2025,Pizza Point,Lucknow,Hakka Noodles,Chinese,127,4,508,Credit Card,13125,43,M,69,5,Average experience.
1576,2/5/2025,Taco Town,Pune,Paneer Butter Masala,Indian,598,1,598,Cash,10236,54,F,25,2,Good taste but slow delivery.
1577,1/4/2025,Noodle Nest,Hyderabad,Burger,American,591,1,591,Net Banking,12053,22,F,44,3,Good taste but slow delivery.
1578,3/30/2025,Biryani House,Chennai,Hotdog,American,471,1,471,Wallet,17699,19,M,46,5,Not satisfied.
1579,3/1/2025,Sizzler Station,Kolkata,Steak,Continental,133,2,266,Wallet,14181,50,M,61,4,Portion size was small.
1580,1/15/2025,Burger Barn,Jaipur,Burger,American,523,3,1569,Net Banking,10239,36,M,62,3,Highly recommended.
1581,5/4/2025,Vegan Vibes,Chennai,Hakka Noodles,Chinese,564,3,1692,Cash,12416,26,M,47,1,Excellent service!
1582,1/14/2025,Vegan Vibes,Pune,Pizza Margherita,Italian,529,3,1587,Net Banking,12865,44,M,71,4,Not satisfied.
1583,3/22/2025,Curry Palace,Jaipur,Caesar Salad,Continental,296,1,296,Wallet,11622,51,M,38,5,Food was cold.
1584,5/15/2025,Urban Tadka,Bangalore,Caesar Salad,Continental,150,3,450,Net Banking,17405,44,F,36,4,Highly recommended.
1585,5/29/2025,Sizzler Station,Kolkata,Grilled Chicken,Continental,272,3,816,Credit Card,17752,38,F,62,2,Quick delivery!
1586,3/11/2025,Pizza Point,Hyderabad,Nachos,Mexican,413,4,1652,Credit Card,14209,26,F,44,3,Food was cold.
1587,5/14/2025,Biryani House,Mumbai,Paneer Butter Masala,Indian,540,1,540,UPI,10953,27,F,38,4,Portion size was small.
1588,1/30/2025,Burger Barn,Pune,Fries,American,153,1,153,Wallet,15452,47,F,63,5,Would order again.
1589,6/22/2025,Vegan Vibes,Pune,Lasagna,Italian,477,2,954,Cash,12378,51,F,61,3,Would order again.
1590,4/28/2025,Sizzler Station,Delhi,Butter Naan,Indian,354,2,708,Credit Card,17784,35,M,37,4,Portion size was small.
1591,6/26/2025,Burger Barn,Delhi,Tandoori Chicken,Indian,228,3,684,Cash,14730,53,M,21,3,Not satisfied.
1592,4/30/2025,Sizzler Station,Delhi,Butter Naan,Indian,514,1,514,Wallet,17566,31,M,21,2,Excellent service!
1593,1/8/2025,Curry Palace,Ahmedabad,Pasta Alfredo,Italian,199,1,199,Cash,16641,45,F,22,3,Food was cold.
1594,4/12/2025,Pizza Point,Jaipur,Fries,American,329,1,329,Net Banking,14597,28,F,21,4,Highly recommended.
1595,3/23/2025,Sizzler Station,Chennai,Burritos,Mexican,160,1,160,Cash,13350,44,F,47,3,Would order again.
1596,4/8/2025,Pizza Point,Chennai,Burger,American,437,1,437,Credit Card,10823,52,M,28,2,Excellent service!
1597,6/6/2025,Taco Town,Lucknow,Fries,American,549,4,2196,Net Banking,15537,30,F,49,5,Would order again.
1598,6/15/2025,Spice Villa,Chennai,Tacos,Mexican,233,2,466,UPI,14941,39,F,54,4,Quick delivery!
1599,5/26/2025,Sizzler Station,Bangalore,Hotdog,American,406,3,1218,Credit Card,11574,26,M,25,3,Portion size was small.
1600,2/24/2025,Vegan Vibes,Delhi,Hotdog,American,282,4,1128,Cash,16098,37,M,38,3,Portion size was small.
